SC1.EMInert.X             SC1.EMInert.Y             SC1.EMInert.Z             SC1.UTCModJulian          
-455353.5497609574        -202211.0185760215        -39297.21817151767        57744.75895425108         
-455369.6546590035        -202947.9112758764        -39734.15011432683        57744.76711006875         
-455384.9492865885        -203684.4388535871        -40171.04759068726        57744.77526588643         
-455399.4354725147        -204420.6010069759        -40607.90979286413        57744.78342170409         
-455413.1150432471        -205156.3974374257        -41044.73591758342        57744.79157752177         
-455425.9898228633        -205891.8278499401        -41481.52516605735        57744.79973333944         
-455438.0616330683        -206626.8919530667        -41918.2767439346         57744.80788915711         
-455449.3322931593        -207361.5894589234        -42354.98986130784        57744.81604497478         
-455459.803620022         -208095.9200831609        -42791.66373268548        57744.82420079245         
-455469.477428131         -208829.8835449188        -43228.2975769599         57744.83235661012         
-455478.3555295019        -209563.4795668781        -43664.89061742928        57744.84051242779         
-455486.4397337202        -210296.7078751594        -44101.44208173372        57744.84866824546         
-455493.73184791          -211029.5681993431        -44537.9512018594         57744.85682406314         
-455500.2336767024        -211762.060272491         -44974.41721414237        57744.8649798808          
-455505.9470222655        -212494.1838310433        -45410.83935920506        57744.87313569848         
-455510.8736842533        -213225.9386148792        -45847.21688198161        57744.88129151615         
-455515.0154598237        -213957.3243672404        -46283.54903166856        57744.88944733382         
-455518.3741436038        -214688.340834759         -46719.8350617325         57744.89760315149         
-455520.9515276883        -215418.98776742          -47156.07422988212        57744.90575896916         
-455522.7494016412        -216149.264918518         -47592.26579803689        57744.91391478683         
-455523.7695524484        -216879.1720447113        -48028.40903234876        57744.9220706045          
-455524.0137645499        -217608.7089059196        -48464.5032031391         57744.93022642217         
-455523.4838198088        -218337.8752653461        -48900.54758490276        57744.93838223984         
-455522.1814974803        -219066.6708894983        -49336.54145631214        57744.94653805751         
-455520.1085742454        -219795.0955480875        -49772.48410015428        57744.95469387519         
-455517.2668241588        -220523.1490140885        -50208.37480335614        57744.96284969286         
-455513.6580186703        -221250.8310636648        -50644.21285693596        57744.97100551052         
-455509.28392659          -221978.1414761965        -51079.9975560108         57744.9791613282          
-455504.1463140885        -222705.0800342439        -51515.72819976917        57744.98731714587         
-455498.2469447013        -223431.6465235054        -51951.40409144008        57744.99547296354         
-455491.5875792804        -224157.8407328705        -52387.02453831468        57745.00362878121         
-455484.1699760298        -224883.6624543204        -52822.58885168394        57745.01178459888         
-455475.9958904756        -225609.1114829493        -53258.09634684287        57745.01994041655         
-455467.067075435         -226334.1876169864        -53693.54634309464        57745.02809623422         
-455457.3852810531        -227058.8906576961        -54128.93816368852        57745.0362520519          
-455446.9522547509        -227783.2204094381        -54564.27113584501        57745.04440786957         
-455435.7697412528        -228507.1766795873        -54999.54459070438        57745.05256368724         
-455423.8394825339        -229230.7592785939        -55434.75786335174        57745.06071950491         
-455411.1632178582        -229953.9680198842        -55869.91029275523        57745.06887532258         
-455397.7426837485        -230676.8027198828        -56305.00122177044        57745.07703114025         
-455383.5796139563        -231399.2631980342        -56740.02999714449        57745.08518695792         
-455368.6757395004        -232121.3492767047        -57174.99596945469        57745.0933427756          
-455353.0327886184        -232843.0607812355        -57609.89849313004        57745.10149859326         
-455336.6524867739        -233564.3975399018        -58044.736926421          57745.10965441093         
-455319.536556659         -234285.359383878         -58479.5106313728         57745.11781022861         
-455301.6867181606        -235005.9461472658        -58914.2189738332         57745.12596604627         
-455283.1046883865        -235726.1576670221        -59348.86132340519        57745.13412186395         
-455263.7921816128        -236445.9937830182        -59783.43705347201        57745.14227768162         
-455243.7509093249        -237165.454337943         -60217.94554113624        57745.15043349929         
-455222.9825801876        -237884.5391773251        -60652.38616722418        57745.15858931696         
-455201.4889000158        -238603.2481495545        -61086.75831629036        57745.16674513463         
-455179.2715718159        -239321.5811057863        -61521.06137655675        57745.1749009523          
-455156.3322957374        -240039.5378999936        -61955.29473993446        57745.18305676997         
-455132.6727690812        -240757.1183889276        -62389.45780199392        57745.19121258764         
-455108.294686304         -241474.3224320836        -62823.54996193871        57745.19936840532         
-455083.1997389853        -242191.1498917292        -63257.57062261344        57745.20752422298         
-455057.3896158554        -242907.6006328335        -63691.51919045718        57745.21568004066         
-455030.8660027425        -243623.6745231265        -64125.39507552839        57745.22383585833         
-455003.6305826163        -244339.3714330031        -64559.19769144492        57745.231991676           
-454975.6850355596        -245054.6912355462        -64992.92645538857        57745.24014749367         
-454947.031038738         -245769.6338065483        -65426.58078810966        57745.24830331134         
-454917.6702664451        -246484.1990244164        -65860.1601138673         57745.25645912901         
-454887.6043900534        -247198.3867702256        -66293.66386045092        57745.26461494668         
-454856.8350780242        -247912.1969276793        -66727.09145915104        57745.27277076435         
-454825.363995914         -248625.6293830765        -67160.44234473372        57745.28092658203         
-454793.1928063416        -249338.6840253401        -67593.71595544838        57745.28908239969         
-454760.3231690174        -250051.3607459473        -68026.91173298222        57745.29723821737         
-454726.7567406917        -250763.6594389887        -68460.02912248485        57745.30539403504         
-454692.4951752002        -251475.5800010744        -68893.06757250938        57745.3135498527          
-454657.5401234358        -252187.1223313563        -69326.02653501711        57745.32170567038         
-454621.8932333191        -252898.2863315508        -69758.90546538227        57745.32986148805         
-454585.5561498456        -253609.0719058448        -70191.70382233319        57745.33801730572         
-454548.5305150374        -254319.4789609495        -70624.42106797382        57745.34617312339         
-454510.8179679539        -255029.5074060611        -71057.05666775517        57745.35432894106         
-454472.4201446999        -255739.1571528292        -71489.61009045018        57745.36248475873         
-454433.3386783925        -256448.4281153851        -71922.08080816176        57745.3706405764          
-454393.5751991933        -257157.3202102738        -72354.46829627793        57745.37879639408         
-454353.1313342557        -257865.8333565121        -72786.77203349645        57745.38695221175         
-454312.0087077732        -258573.967475497         -73218.99150176687        57745.39510802941         
-454270.2089409517        -259281.7224910281        -73651.12618629533        57745.40326384709         
-454227.7336519797        -259989.0983293299        -74083.17557554955        57745.41141966476         
-454184.5844560792        -260696.0949189602        -74515.13916120098        57745.41957548243         
-454140.7629654558        -261402.7121908629        -74947.01643814624        57745.4277313001          
-454096.2707893159        -262108.9500783241        -75378.80690447595        57745.43588711778         
-454051.109533855         -262814.8085169711        -75810.5100614664         57745.44404293544         
-454005.2808022667        -263520.2874447412        -76242.12541355526        57745.45219875311         
-453958.7861947352        -264225.3868018743        -76673.65246832992        57745.46035457079         
-453911.6273084024        -264930.1065309412        -77105.09073653606        57745.46851038845         
-453863.8057374199        -265634.4465767536        -77536.4397320204         57745.47666620613         
-453815.3230728992        -266338.4068864161        -77967.69897175215        57745.4848220238          
-453766.1809029257        -267041.9874092892        -78398.86797579553        57745.49297784147         
-453716.3808125685        -267745.1880969595        -78829.94626728554        57745.50113365914         
-453665.9243838523        -268448.0089032611        -79260.93337243314        57745.50928947681         
-453614.8131957716        -269150.44978424          -79691.82882049785        57745.51744529448         
-453563.0488242793        -269852.5106981529        -80122.63214377995        57745.52560111215         
-453510.6328422974        -270554.1916054367        -80553.34287759654        57745.53375692982         
-453457.5668197105        -271255.4924687017        -80983.96056027066        57745.5419127475          
-453403.8523233326        -271956.4132527605        -81414.4847331396         57745.55006856516         
-453349.4909169612        -272656.9539245387        -81844.91494049889        57745.55822438284         
-453294.4841613282        -273357.114453127         -82275.25072962377        57745.56638020051         
-453238.833614114         -274056.8948097456        -82705.49165074217        57745.57453601818         
-453182.5408299598        -274756.2949677142        -83135.63725701121        57745.58269183585         
-453125.6073604384        -275455.3149024744        -83565.68710452245        57745.59084765352         
-453068.0347540707        -276153.9545915545        -83995.64075227523        57745.59900347119         
-453009.8245563146        -276852.2140145689        -84425.49776216921        57745.60715928886         
-452950.9783095769        -277550.0931531883        -84855.25769898103        57745.61531510653         
-452891.4975532072        -278247.5919911335        -85284.92013035371        57745.62347092421         
-452831.3838234654        -278944.7105142041        -85714.48462680535        57745.63162674187         
-452770.6386535781        -279641.4487101909        -86143.950761674          57745.63978255955         
-452709.263573688         -280337.8065689281        -86573.31811113909        57745.64793837722         
-452647.2601108711        -281033.7840822578        -87002.58625419515        57745.65609419488         
-452584.629789148         -281729.3812440012        -87431.75477262879        57745.66425001256         
-452521.3741294567        -282424.5980499813        -87860.82325102428        57745.67240583023         
-452457.4946496694        -283119.4344979883        -88289.79127673739        57745.6805616479          
-452392.9928645825        -283813.8905877791        -88718.65843988843        57745.68871746557         
-452327.8702859287        -284507.966321049         -89147.42433333937        57745.69687328324         
-452262.128422373         -285201.6617014253        -89576.08855268384        57745.70502910091         
-452195.7687794786        -285894.9767344965        -90004.65069625581        57745.71318491858         
-452128.792859767         -286587.9114277259        -90433.11036507558        57745.72134073626         
-452061.202162666         -287280.4657905035        -90861.46716287128        57745.72949655393         
-451992.9981845281        -287972.6398341117        -91289.72069605303        57745.73765237159         
-451924.1824186437        -288664.4335716967        -91717.87057369066        57745.74580818927         
-451854.7563552086        -289355.8470182978        -92145.91640752257        57745.75396400694         
-451784.7214813654        -290046.8801907841        -92573.85781191468        57745.76211982461         
-451714.079281147         -290737.5331079122        -93001.69440388495        57745.77027564228         
-451642.8312355428        -291427.8057902355        -93429.42580304683        57745.77843145996         
-451570.9788224463        -292117.6982601556        -93857.05163163083        57745.78658727762         
-451498.5235166738        -292807.2105418883        -94284.57151445921        57745.79474309529         
-451425.4667899793        -293496.3426614365        -94711.98507892402        57745.80289891297         
-451351.8101110259        -294185.0946466124        -95139.29195499294        57745.81105473064         
-451277.5549454049        -294873.4665270047        -95566.4917751844         57745.81921054831         
-451202.7027556266        -295561.4583339784        -95993.5841745611         57745.82736636598         
-451127.2550011352        -296249.0701006483        -96420.5687907082         57745.83552218365         
-451051.213138304         -296936.3018618731        -96847.44526372409        57745.84367800132         
-450974.5786204025        -297623.1536542841        -97274.21323622925        57745.85183381899         
-450897.3528976596        -298309.6255162021        -97700.87235331407        57745.85998963666         
-450819.537417211         -298995.7174876884        -98127.4222625603         57745.86814545433         
-450741.1336231192        -299681.4296105118        -98553.86261401631        57745.876301272           
-450662.1429563886        -300366.7619281214        -98980.19306017591        57745.88445708968         
-450582.5668549377        -301051.7144856704        -99406.41325598428        57745.89261290734         
-450502.4067536186        -301736.2873299823        -99832.5228588137         57745.90076872502         
-450421.6640842089        -302420.4805095523        -100258.5215284575        57745.90892454269         
-450340.3402754267        -303104.2940745212        -100684.408927109         57745.91708036036         
-450258.4367529276        -303787.7280766694        -101110.1847193523        57745.92523617803         
-450175.9549392703        -304470.7825694465        -101535.8485721717        57745.9333919957          
-450092.8962539825        -305153.4576078891        -101961.4001549006        57745.94154781337         
-450009.2621135076        -305835.7532486712        -102386.8391392422        57745.94970363104         
-449925.0539312258        -306517.6695500726        -102812.1651992467        57745.95785944871         
-449840.2731174702        -307199.2065719523        -103237.3780112892        57745.96601526639         
-449754.9210794935        -307880.3643757768        -103662.47725408          57745.97417108405         
-449668.999221514         -308561.1430245614        -104087.4626086258        57745.98232690173         
-449582.5089446578        -309241.5425829257        -104512.3337582532        57745.9904827194          
-449495.4516470244        -309921.5631170129        -104937.0903885592        57745.99863853706         
-449407.8287236591        -310601.2046945132        -105361.732187417         57746.00679435474         
-449319.6415665241        -311280.467384686         -105786.2588449827        57746.01495017241         
-449230.8915645658        -311959.3512582805        -106210.6700536448        57746.02310599008         
-449141.5801036605        -312637.8563875853        -106634.9655080457        57746.03126180775         
-449051.7085666378        -313315.9828463973        -107059.1449050586        57746.03941762542         
-448961.2783332958        -313993.7307099961        -107483.2079437669        57746.04757344309         
-448870.2907803688        -314671.1000551726        -107907.154325474         57746.05572926076         
-448778.7472815748        -315348.0909601705        -108330.9837536654        57746.06388507844         
-448686.6492075562        -316024.7035047418        -108754.6959340326        57746.07204089611         
-448593.9979259478        -316700.9377700681        -109178.2905744242        57746.08019671377         
-448500.794801349         -317376.7938387831        -109601.7673848521        57746.08835253145         
-448407.041195295         -318052.2717949951        -110025.1260774981        57746.09650834912         
-448312.7384663252        -318727.3717242096        -110448.3663666649        57746.10466416679         
-448217.8879699297        -319402.0937133776        -110871.4879687973        57746.11281998446         
-448122.4910585712        -320076.437850866         -111294.4906024596        57746.12097580213         
-448026.5490817039        -320750.4042264323        -111717.3739883159        57746.1291316198          
-447930.0633857391        -321423.9929312527        -112140.1378491398        57746.13728743747         
-447833.0353140942        -322097.204057866         -112562.7819097775        57746.14544325515         
-447735.4662071331        -322770.0377002272        -112985.3058971715        57746.15359907282         
-447637.3574022414        -323442.4939536257        -113407.70954031          57746.16175489049         
-447538.710233772         -324114.5729147342        -113829.9925702476        57746.16991070816         
-447439.526033068         -324786.2746815783        -114252.1547200831        57746.17806652583         
-447339.8061284815        -325457.599353513         -114674.1957249408        57746.1862223435          
-447239.5518453393        -326128.5470312496        -115096.1153219797        57746.19437816117         
-447138.7645059934        -326799.1178168012        -115517.9132503573        57746.20253397885         
-447037.4454297599        -327469.3118135355        -115939.5892512535        57746.21068979651         
-446935.5959329911        -328139.1291260992        -116361.1430678233        57746.21884561418         
-446833.217329046         -328808.5698604414        -116782.5744452035        57746.22700143186         
-446730.3109282621        -329477.6341238341        -117203.8831305192        57746.23515724952         
-446626.8780380267        -330146.3220247989        -117625.0688728371        57746.2433130672          
-446522.9199627218        -330814.6336731537        -118046.1314231861        57746.25146888487         
-446418.4380037482        -331482.5691799845        -118467.0705345361        57746.25962470254         
-446313.4334595448        -332150.1286576218        -118887.8859617793        57746.26778052021         
-446207.907625554         -332817.3122196673        -119308.5774617397        57746.27593633788         
-446101.861794273         -333484.1199809411        -119729.1447931382        57746.28409215555         
-445995.2972551931        -334150.5520575332        -120149.5877166159        57746.29224797322         
-445888.2152948722        -334816.6085667299        -120569.9059946879        57746.30040379089         
-445780.6171969061        -335482.2896270368        -120990.0993917503        57746.30855960857         
-445672.5042418991        -336147.5953581997        -121410.1676740869        57746.31671542623         
-445563.8777075377        -336812.5258811319        -121830.1106098232        57746.32487124391         
-445454.7388685293        -337477.0813179665        -122249.9279689501        57746.33302706158         
-445345.0889966538        -338141.2617920028        -122669.6195232894        57746.34118287925         
-445234.9293607294        -338805.0674277341        -123089.185046503         57746.34933869692         
-445124.2612266323        -339468.4983508245        -123508.6243140754        57746.35749451459         
-445013.0858573219        -340131.5546880807        -123927.9371032929        57746.36565033226         
-444901.4045127843        -340794.2365674998        -124347.1231932644        57746.37380614993         
-444789.218450107         -341456.544118196         -124766.1823648763        57746.3819619676          
-444676.5289234495        -342118.4774704237        -125185.114400799         57746.39011778527         
-444563.3371840141        -342780.0367555986        -125603.9190854946        57746.39827360294         
-444449.6444801209        -343441.2221062261        -126022.5962051715        57746.40642942062         
-444335.4520571454        -344102.0336559531        -126441.1455478079        57746.41458523829         
-444220.761157572         -344762.4715395158        -126859.5669031182        57746.42274105595         
-444105.5730209588        -345422.5358927667        -127277.8600625626        57746.43089687363         
-443989.8888839582        -346082.2268526526        -127696.0248193296        57746.4390526913          
-443873.7099803427        -346741.5445571869        -128114.0609683163        57746.44720850897         
-443757.0375409477        -347400.4891454967        -128531.968306149         57746.45536432664         
-443639.8727937478        -348059.0607577515        -128949.7466311386        57746.46352014431         
-443522.2169638269        -348717.2595351852        -129367.3957432883        57746.47167596198         
-443404.071273349         -349375.085620118         -129784.9154443004        57746.47983177965         
-443285.4369416346        -350032.5391558859        -130202.3055375325        57746.48798759733         
-443166.3151850973        -350689.6202868917        -130619.5658280206        57746.496143415           
-443046.7072172987        -351346.3291585543        -131036.6961224465        57746.50429923266         
-442926.6142489127        -352002.6659173351        -131453.6962291472        57746.51245505034         
-442806.0374877467        -352658.6307107165        -131870.5659580985        57746.52061086801         
-442684.9781387679        -353314.223687176         -132287.3051208953        57746.52876668568         
-442563.4374040454        -353969.444996231         -132703.9135307723        57746.53692250335         
-442441.4164828336        -354624.2947883655        -133120.3910025583        57746.54507832103         
-442318.9165715084        -355278.7732150801        -133536.7373526986        57746.55323413869         
-442195.9388636223        -355932.8804288424        -133952.9523992238        57746.56138995636         
-442072.4845498685        -356586.6165831128        -134369.0359617586        57746.56954577404         
-441948.5548181028        -357239.981832324         -134784.9878615061        57746.5777015917          
-441824.1508533703        -357892.9763318551        -135200.8079212284        57746.58585740938         
-441699.2738378466        -358545.6002380759        -135616.4959652674        57746.59401322705         
-441573.924950917         -359197.8537082801        -136032.0518195016        57746.60216904472         
-441448.105369146         -359849.7369007062        -136447.4753113547        57746.61032486239         
-441321.8162662472        -360501.2499745584        -136862.7662698014        57746.61848068006         
-441195.0588131625        -361152.3930899396        -137277.9245253266        57746.62663649773         
-441067.8341779974        -361803.1664079012        -137692.9499099473        57746.6347923154          
-440940.1435260773        -362453.5700903935        -138107.842257182         57746.64294813307         
-440811.988019911         -363103.6043002925        -138522.6014020599        57746.65110395075         
-440683.3688192134        -363753.2692013789        -138937.2271811051        57746.65925976841         
-440554.2870809319        -364402.5649583133        -139351.7194323187        57746.66741558609         
-440424.7439591882        -365051.4917366806        -139766.0779951986        57746.67557140376         
-440294.7406053575        -365700.0497029235        -140180.3027106981        57746.68372722143         
-440164.2781680329        -366348.2390243679        -140594.3934212361        57746.6918830391          
-440033.3577930235        -366996.0598692221        -141008.3499706917        57746.70003885677         
-439901.9806233768        -367643.5124065555        -141422.1722043883        57746.70819467444         
-439770.1477993713        -368290.5968063019        -141835.859969091         57746.71635049211         
-439637.8604585447        -368937.3132392354        -142249.4131129892        57746.72450630978         
-439505.1197356638        -369583.6618769908        -142662.8314857028        57746.73266212746         
-439371.9267627451        -370229.6428920438        -143076.1149382679        57746.74081794512         
-439238.2826690791        -370875.2564576918        -143489.263323121         57746.7489737628          
-439104.1885811979        -371520.5027480738        -143902.2764941068        57746.75712958047         
-438969.6456228988        -372165.3819381519        -144315.1543064626        57746.76528539813         
-438834.654915266         -372809.8942036909        -144727.8966168033        57746.77344121581         
-438699.2175766398        -373454.0397212792        -145140.5032831291        57746.78159703348         
-438563.3347226452        -374097.8186683051        -145552.9741648075        57746.78975285115         
-438427.0074661847        -374741.2312229596        -145965.3091225714        57746.79790866882         
-438290.2369174668        -375384.2775642127        -146377.5080185009        57746.80606448649         
-438153.024183975         -376026.9578718338        -146789.5707160317        57746.81422030416         
-438015.3703704902        -376669.2723263727        -147201.4970799393        57746.82237612183         
-437877.2765791142        -377311.2211091404        -147613.2869763251        57746.83053193951         
-437738.7439092374        -377952.8044022297        -148024.9402726233        57746.83868775718         
-437599.7734575626        -378594.0223884961        -148436.4568375863        57746.84684357484         
-437460.366318127         -379234.8752515388        -148847.8365412705        57746.85499939252         
-437320.5235822718        -379875.3631757214        -149259.0792550432        57746.86315521019         
-437180.2463386704        -380515.4863461482        -149670.1848515662        57746.87131102786         
-437039.5356733215        -381155.2449486677        -150081.1532047928        57746.87946684553         
-436898.3926695781        -381794.6391698494        -150491.9841899519        57746.88762266321         
-436756.8184081159        -382433.6691970038        -150902.6776835546        57746.89577848087         
-436614.8139669567        -383072.335218164         -151313.2335633806        57746.90393429854         
-436472.3804214912        -383710.6374220675        -151723.6517084635        57746.91209011622         
-436329.5188444473        -384348.575998176         -152133.9319990984        57746.92024593388         
-436186.2303059201        -384986.1511366527        -152544.0743168253        57746.92840175156         
-436042.5158733636        -385623.3630283654        -152954.0785444272        57746.93655756923         
-435898.3766116209        -386260.211864864         -153363.9445659134        57746.9447133869          
-435753.8135828921        -386896.6978384007        -153773.672266527         57746.95286920457         
-435608.8278467573        -387532.8211419112        -154183.2615327313        57746.96102502224         
-435463.4204602008        -388168.5819689977        -154592.7122521953        57746.96918083991         
-435317.5924775784        -388803.9805139476        -155002.0243138019        57746.97733665758         
-435171.3449506413        -389439.0169717164        -155411.1976076333        57746.98549247525         
-435024.6789285593        -390073.6915379093        -155820.2320249581        57746.99364829293         
-434877.5954578893        -390708.0044088013        -156229.127458238         57747.00180411059         
-434730.0955826041        -391341.955781315         -156637.8838011123        57747.00995992827         
-434582.1803440859        -391975.5458530238        -157046.5009483958        57747.01811574594         
-434433.8507811495        -392608.7748221342        -157454.9787960654        57747.02627156361         
-434285.1079300414        -393241.642887485         -157863.3172412559        57747.03442738128         
-434135.9528244009        -393874.1502485704        -158271.5161822693        57747.04258319895         
-433986.3864953464        -394506.2971054818        -158679.5755185392        57747.05073901662         
-433836.4099714118        -395138.0836589479        -159087.4951506488        57747.05889483429         
-433686.0242785765        -395769.5101103129        -159495.2749803161        57747.06705065196         
-433535.2304402894        -396400.5766615195        -159902.91491038          57747.07520646964         
-433384.0294774296        -397031.2835151323        -160310.4148448104        57747.0833622873          
-433232.4224083686        -397661.6308742962        -160717.7746886816        57747.09151810498         
-433080.4102488998        -398291.6189427796        -161124.9943481926        57747.09967392265         
-432927.9940123251        -398921.2479249178        -161532.073730632         57747.10782974031         
-432775.1747094223        -399550.5180256316        -161939.0127443853        57747.11598555799         
-432621.9533484127        -400179.4294504465        -162345.8112989418        57747.12414137566         
-432468.3309350478        -400807.9824054362        -162752.4693048601        57747.13229719333         
-432314.3084725455        -401436.1770972612        -163158.9866737858        57747.140453011           
-432159.8869616195        -402064.0137331481        -163565.363318437         57747.14860882867         
-432005.0674005047        -402691.4925208731        -163971.5991525913        57747.15676464634         
-431849.8507849168        -403318.613668785         -164377.6940910956        57747.16492046401         
-431694.2381081156        -403945.3773857644        -164783.6480498398        57747.17307628169         
-431538.2303608329        -404571.7838812669        -165189.460945778         57747.18123209936         
-431381.8285313609        -405197.8333652666        -165595.132696893         57747.18938791702         
-431225.0336055192        -405823.5260482758        -166000.6632222048        57747.1975437347          
-431067.8465666212        -406448.8621413627        -166406.0524417764        57747.20569955237         
-430910.2683955628        -407073.8418560972        -166811.3002766812        57747.21385537004         
-430752.3000707505        -407698.4654045921        -167216.4066490219        57747.22201118771         
-430593.9425681641        -408322.7329994641        -167621.3714819061        57747.23016700538         
-430435.1968613177        -408946.6448538562        -168026.1946994552        57747.23832282305         
-430276.0639212828        -409570.2011814214        -168430.8762267927        57747.24647864072         
-430116.5447167204        -410193.4021963032        -168835.4159900293        57747.2546344584          
-429956.6402138149        -410816.2481131725        -169239.8139162813        57747.26279027607         
-429796.3513763694        -411438.7391471707        -169644.0699336351        57747.27094609374         
-429635.6791657335        -412060.8755139501        -170048.1839711665        57747.27910191141         
-429474.6245408668        -412682.6574296359        -170452.1559589169        57747.28725772908         
-429313.1884582983        -413304.085110848         -170855.9858279019        57747.29541354675         
-429151.371872152         -413925.1587746849        -171259.6735100998        57747.30356936442         
-428989.1757341768        -414545.8786387051        -171663.2189384376        57747.31172518209         
-428826.6009936811        -415166.2449209638        -172066.6220468085        57747.31988099976         
-428663.6485976222        -415786.2578399594        -172469.8827700394        57747.32803681743         
-428500.3194905724        -416405.9176146524        -172873.0010438983        57747.33619263511         
-428336.614614685         -417025.224464483         -173275.9768051007        57747.34434845277         
-428172.5349097848        -417644.1786093187        -173678.8099912779        57747.35250427045         
-428008.0813132942        -418262.7802694943        -174081.5005409961        57747.36066008812         
-427843.2547602977        -418881.0296657751        -174484.0483937329        57747.36881590579         
-427678.0561835012        -419498.9270193779        -174886.4534898862        57747.37697172346         
-427512.4865132569        -420116.4725519558        -175288.7157707627        57747.38512754113         
-427346.5466775942        -420733.6664855803        -175690.8351785649        57747.3932833588          
-427180.2376021534        -421350.5090427759        -176092.8116564078        57747.40143917647         
-427013.5602102758        -421967.0004464702        -176494.6451482878        57747.40959499414         
-426846.5154229632        -422583.1409200142        -176896.3355990915        57747.41775081182         
-426679.1041588763        -423198.9306871824        -177297.8829545928        57747.42590662948         
-426511.3273343595        -423814.3699721575        -177699.2871614413        57747.43406244716         
-426343.1858634332        -424429.4589995344        -178100.548167162         57747.44221826483         
-426174.6806578251        -425044.197994301         -178501.6659201415        57747.45037408249         
-426005.8126269364        -425658.5871818561        -178902.6403696354        57747.45852990017         
-425836.5826778656        -426272.6267879948        -179303.4714657573        57747.46668571784         
-425666.9917154347        -426886.3170388939        -179704.1591594682        57747.47484153551         
-425497.0406421541        -427499.6581611293        -180104.7034025824        57747.48299735318         
-425326.7303582475        -428112.6503816614        -180505.104147758         57747.49115317085         
-425156.0617616777        -428725.2939278207        -180905.3613484851        57747.49930898852         
-424985.0357481109        -429337.5890273253        -181305.4749590935        57747.50746480619         
-424813.6532109495        -429949.5359082627        -181705.4449347392        57747.51562062387         
-424641.9150413231        -430561.134799093         -182105.2712314043        57747.52377644154         
-424469.822128114         -431172.3859286354        -182504.9538058859        57747.5319322592          
-424297.375357956         -431783.2895260672        -182904.4926157934        57747.54008807688         
-424124.5756151925        -432393.8458209441        -183303.8876195574        57747.54824389455         
-423951.4237819683        -433004.0550431525        -183703.1387763999        57747.55639971222         
-423777.9207381617        -433613.917422943         -184102.2460463506        57747.56455552989         
-423604.0673614161        -434223.4331909132        -184501.2093902346        57747.57271134756         
-423429.8645271652        -434832.6025779939        -184900.0287696625        57747.58086716523         
-423255.3131085985        -435441.4258154657        -185298.7041470365        57747.5890229829          
-423080.4139766922        -436049.9031349423        -185697.2354855387        57747.59717880058         
-422905.1680002021        -436658.0347683726        -186095.6227491302        57747.60533461825         
-422729.5760456947        -437265.820948025         -186493.8659025389        57747.61349043592         
-422553.6389775126        -437873.2619065032        -186891.9649112665        57747.62164625359         
-422377.3576577994        -438480.3578767325        -187289.9197415782        57747.62980207126         
-422200.7329465253        -439087.109091947         -187687.7303604927        57747.63795788893         
-422023.7657014519        -439693.5157857055        -188085.3967357888        57747.6461137066          
-421846.4567781636        -440299.5781918748        -188482.9188359939        57747.65426952428         
-421668.8070300601        -440905.2965446329        -188880.2966303828        57747.66242534194         
-421490.8173083813        -441510.6710784559        -189277.5300889683        57747.67058115961         
-421312.4884622059        -442115.702028118         -189674.619182498         57747.67873697729         
-421133.8213384086        -442720.3896287102        -190071.5638824639        57747.68689279495         
-420954.8167817539        -443324.7341155954        -190468.3641610731        57747.69504861263         
-420775.4756348265        -443928.7357244402        -190865.0199912643        57747.7032044303          
-420595.7987380631        -444532.394691199         -191261.5313466962        57747.71136024797         
-420415.7869297782        -445135.7112521009        -191657.8982017376        57747.71951606564         
-420235.4410461219        -445738.6856436688        -192054.1205314758        57747.72767188331         
-420054.7619211455        -446341.3181026875        -192450.1983116968        57747.73582770098         
-419873.7503867252        -446943.6088662382        -192846.1315189017        57747.74398351865         
-419692.4072726562        -447545.5581716544        -193241.9201302801        57747.75213933632         
-419510.7334066161        -448147.166256538         -193637.5641237161        57747.760295154           
-419328.7296141293        -448748.4333587739        -194033.0634777952        57747.76845097166         
-419146.3967186615        -449349.3597164871        -194428.4181717772        57747.77660678934         
-418963.7355415412        -449949.9455680763        -194823.6281856131        57747.78476260701         
-418780.7469020282        -450550.1911521833        -195218.6934999252        57747.79291842468         
-418597.431617269         -451150.0967077112        -195613.6140960156        57747.80107424235         
-418413.7905023235        -451749.6624738119        -196008.3899558569        57747.80923006002         
-418229.8243701973        -452348.8886898712        -196403.0210620811        57747.81738587769         
-418045.5340317705        -452947.7755955385        -196797.5073979945        57747.82554169536         
-417860.9202958931        -453546.3234306852        -197191.8489475519        57747.83369751303         
-417675.9839693411        -454144.5324354223        -197586.0456953644        57747.8418533307          
-417490.7258568148        -454742.4028501001        -197980.0976266971        57747.85000914837         
-417305.1467609648        -455339.9349152969        -198374.0047274602        57747.85816496605         
-417119.2474823826        -455937.1288718212        -198767.7669842086        57747.86632078372         
-416933.0288196339        -456533.9849606972        -199161.3843841312        57747.87447660138         
-416746.4915692216        -457130.5034231801        -199554.8569150573        57747.88263241906         
-416559.6365256116        -457726.6845007431        -199948.1845654475        57747.89078823673         
-416372.4644812588        -458322.5284350667        -200341.3673243854        57747.8989440544          
-416184.9762265703        -458918.035468053         -200734.4051815833        57747.90709987207         
-415997.1725499312        -459513.2058418135        -201127.2981273738        57747.91525568974         
-415809.0542377305        -460108.0397986588        -201520.0461527009        57747.92341150741         
-415620.6220743241        -460702.5375811118        -201912.6492491264        57747.93156732508         
